price,quantity,type
100.817,74,buy
97.6391,22,buy
80.2399,72,sell
51.5277,19,buy
78.1368,41,buy
52.4482,67,buy
50.9356,94,sell
99.9904,19,buy
81.9874,56,sell
55.8346,4,sell
64.3494,40,sell
67.6185,20,buy
81.5656,4,sell
51.6455,58,buy
75.8898,98,sell
78.4766,28,buy
96.4665,23,buy
106.098,16,sell
53.079,23,buy
100.222,4,buy
102.406,19,sell
102.238,55,sell
75.5787,95,buy
87.5935,78,sell
57.08,22,sell
72.2199,23,buy
106.439,51,buy
101.987,85,sell
73.2385,1,buy
50.8142,77,sell
50.5014,38,buy
81.7904,87,buy
96.0179,19,buy
81.2692,89,buy
86.9295,9,sell
86.1234,72,buy
72.4357,21,sell
97.6927,44,buy
87.4037,81,sell
102.08,73,buy
69.8486,23,sell
76.691,85,buy
106.068,11,sell
80.0028,2,buy
73.7896,28,buy
87.2365,72,sell
62.3701,91,buy
89.21,67,sell
92.9439,79,buy
100.261,29,sell
97.1894,84,buy
71.3229,24,sell
100.889,48,buy
51.2606,28,sell
78.1744,58,buy
79.1253,62,buy
63.0853,50,buy
64.006,66,sell
107.463,54,sell
66.4905,28,sell
59.6829,99,buy
65.9776,12,sell
65.8012,98,sell
89.3472,39,buy
90.6261,11,sell
93.2086,29,buy
71.2109,28,sell
105.658,20,sell
69.497,48,buy
90.5139,48,sell
70.8013,58,buy
89.6092,84,sell
99.4504,90,sell
59.1747,85,buy
66.0304,43,buy
56.0895,42,buy
104.235,70,sell
82.1143,2,buy
81.3517,41,sell
62.6389,38,buy
102.615,52,buy
102.292,97,sell
89.7194,15,buy
105.701,27,sell
79.1985,2,sell
60.5466,82,sell
103.034,86,sell
99.7062,87,buy
107.387,94,sell
77.0359,22,buy
84.5158,10,buy
93.5016,70,buy
52.5813,49,sell
65.803,97,sell
78.8521,25,sell
77.4215,84,sell
81.7324,15,buy
98.6758,90,buy
89.6158,57,buy
89.6404,43,buy
56.1032,75,sell
60.2749,10,buy
103.702,86,sell
105.984,97,sell
83.0318,90,buy
87.7111,7,buy
92.0751,40,sell
66.527,47,sell
75.8949,24,sell
98.8071,18,sell
61.2744,74,sell
72.413,54,buy
70.1191,24,buy
94.8342,36,sell
62.1853,85,sell
86.2012,27,sell
105.122,72,buy
88.6771,16,sell
101.374,45,sell
86.1044,46,sell
92.6522,54,buy
63.9781,24,buy
96.4601,89,buy
97.143,95,sell
83.1403,19,sell
81.2458,53,sell
60.7038,43,sell
57.8534,96,buy
100.929,33,sell
51.6346,92,sell
60.9189,54,buy
81.6673,72,sell
78.8066,3,sell
91.7719,80,buy
88.8477,9,sell
72.8294,26,sell
102.297,61,sell
55.529,66,buy
56.4291,31,buy
69.4192,22,sell
61.5473,49,sell
70.4922,67,sell
108.152,52,sell
90.1705,62,sell
55.0214,78,buy
71.5025,75,buy
79.4962,2,buy
89.164,59,buy
65.2928,94,sell
81.8506,63,sell
72.423,44,sell
92.0343,92,sell
50.7633,24,sell
55.8794,44,sell
106.247,67,buy
67.9572,98,sell
93.2881,86,buy
107.084,7,buy
64.5384,69,sell
52.665,23,sell
69.2532,33,buy
99.1664,94,sell
63.1062,90,sell
65.5592,80,sell
100.248,71,sell
68.8461,78,sell
78.2909,49,sell
100.779,83,sell
72.4323,66,sell
101.808,24,buy
66.4338,77,buy
109.377,42,buy
80.7403,88,sell
107.935,47,buy
59.0036,77,buy
62.8387,51,sell
59.0267,96,sell
50.833,54,sell
107.858,39,buy
72.2224,88,sell
107.586,31,buy
97.5636,33,buy
52.7185,56,sell
72.9522,42,sell
56.9137,53,buy
55.2078,20,sell
51.1279,38,sell
85.1976,95,sell
74.1474,8,sell
59.5685,4,sell
81.0798,79,buy
79.5566,76,sell
56.7597,82,buy
84.8734,55,buy
77.3147,12,buy
101.878,8,buy
54.433,1,sell
102.569,36,buy
98.2937,60,sell
91.8526,67,buy
89.0701,87,sell
70.071,5,sell
96.5042,28,buy
102.442,78,buy
98.1452,65,buy
66.7531,57,buy
60.6299,93,sell
98.937,63,sell
97.301,97,sell
91.1506,82,sell
56.0378,52,sell
104.504,1,sell
109.544,27,sell
94.7598,18,buy
65.4703,64,sell
80.8938,57,buy
73.0002,35,sell
96.8129,24,sell
54.2013,50,sell
106.74,66,sell
72.3652,6,sell
106.882,3,sell
68.946,58,buy
93.3647,6,sell
103.707,47,buy
72.7621,69,sell
100.173,26,buy
86.0036,90,sell
55.6996,40,buy
70.6085,94,sell
58.9417,50,buy
109.764,63,buy
81.5688,22,buy
107.525,44,sell
94.9479,44,sell
90.4085,48,sell
98.3148,73,buy
53.3253,22,sell
95.4422,23,buy
73.0829,14,buy
98.5911,96,sell
86.2263,88,buy
77.5155,98,buy
82.9012,49,buy
83.8872,83,sell
88.7078,68,sell
79.9027,49,buy
78.5308,10,buy
67.4008,13,sell
76.6267,24,buy
73.4234,8,sell
74.0641,39,buy
57.4651,69,sell
65.2164,41,buy
94.7598,70,buy
83.3912,16,sell
73.5672,14,sell
65.9261,5,sell
74.7264,9,sell
95.689,36,sell
92.7602,63,buy
97.2193,100,sell
66.1186,41,buy
91.378,1,buy
65.006,84,buy
109.626,51,sell
80.5594,36,sell
109.557,57,sell
102.422,70,buy
52.1506,81,sell
59.7941,47,sell
70.6479,81,sell
73.3162,57,sell
68.8939,13,sell
103.034,40,buy
65.295,86,buy
83.397,46,buy
58.3157,3,buy
54.0647,93,sell
87.2813,15,buy
63.0725,49,sell
63.7923,27,buy
101.338,86,sell
72.4947,60,sell
66.4146,38,sell
105.73,6,buy
74.5056,37,sell
95.8134,22,sell
51.7514,74,buy
108.086,27,buy
74.3513,74,sell
102.83,90,buy
108.386,64,sell
81.058,67,sell
105.069,98,buy
102.02,89,buy
60.9919,71,sell
92.499,43,buy
70.8643,21,buy
96.0472,47,buy
94.0925,37,buy
54.6748,49,sell
97.383,42,sell
90.2872,22,sell
94.0833,85,sell
56.8964,21,sell
61.5972,69,buy
59.5081,44,sell
52.7252,65,buy
90.8946,59,sell
93.695,39,sell
68.7693,7,sell
54.4833,10,buy
58.7042,60,buy
101.157,51,buy
88.2829,56,buy
94.8168,47,buy
80.4888,24,sell
56.1757,39,buy
67.3514,92,sell
89.1144,44,sell
61.4456,99,buy
103.261,72,buy
63.5639,96,sell
108.02,38,sell
99.7966,44,buy
93.6324,56,sell
66.4032,67,buy
83.9632,67,buy
108.75,86,sell
52.5474,99,sell
102.802,7,sell
74.458,24,sell
55.6834,99,buy
67.9992,93,sell
66.2802,19,buy
92.9433,59,buy
96.9438,69,buy
90.5211,30,sell
52.4893,12,sell
82.1413,76,buy
81.2859,93,buy
55.836,69,sell
54.2843,67,buy
60.4669,41,buy
82.9885,70,sell
92.439,75,buy
69.016,60,buy
83.2456,50,buy
57.4299,53,buy
66.4793,70,sell
67.5446,35,buy
68.5145,94,sell
79.5819,5,buy
99.6013,21,sell
81.8335,37,sell
76.8516,10,sell
98.9984,64,buy
82.2091,85,sell
56.8356,98,sell
65.8947,72,buy
52.5491,33,sell
65.0958,44,buy
82.9368,67,sell
56.1973,55,buy
61.2381,58,buy
106.357,9,sell
90.7994,62,sell
90.3744,90,sell
100.655,10,buy
54.0757,38,sell
103.185,36,sell
66.1196,21,buy
64.676,90,buy
109.648,88,buy
72.2771,46,sell
105.93,28,buy
62.4828,68,buy
101.344,30,buy
87.6553,31,buy
74.6438,26,buy
65.3286,87,sell
100.912,56,sell
70.4305,68,buy
82.6496,65,buy
85.7793,63,sell
74.442,37,sell
79.3848,70,buy
88.6965,93,buy
53.4301,22,sell
79.9341,43,sell
96.8897,54,buy
70.37,54,buy
87.4125,49,sell
79.9033,69,sell
70.3163,98,sell
91.226,70,sell
64.8402,27,sell
51.8696,66,sell
55.5912,44,sell
78.3142,1,sell
78.8987,24,sell
72.9213,10,buy
98.72,38,sell
77.5341,69,buy
106.841,48,buy
84.1377,70,buy
53.9133,92,buy
88.8831,45,sell
54.6031,36,buy
96.5513,79,sell
97.789,38,sell
74.0263,20,buy
72.3415,27,buy
96.4658,46,sell
98.4859,53,sell
86.225,94,buy
100.137,57,sell
90.2227,1,sell
85.747,33,buy
98.2986,4,sell
105.154,8,sell
68.2819,29,sell
77.8334,51,sell
68.2207,13,sell
53.7946,9,buy
95.1304,82,sell
98.8515,97,sell
50.7055,84,buy
88.0754,9,sell
58.1308,36,sell
86.8157,62,buy
59.3303,63,sell
99.0013,77,buy
94.593,67,buy
105.889,60,sell
59.6957,26,buy
57.4173,54,buy
109.757,7,sell
94.4533,7,buy
90.4501,96,buy
93.1743,83,sell
58.5314,11,buy
57.9072,85,buy
102.649,81,sell
108.373,74,sell
93.6228,22,sell
96.6923,13,buy
59.378,21,sell
53.5531,35,sell
104.415,1,buy
99.4963,97,sell
92.2031,18,sell
97.7668,17,sell
78.9472,33,sell
52.8721,87,buy
88.1547,62,sell
102.018,49,sell
99.4817,97,sell
58.9554,36,sell
61.7076,31,buy
72.8394,56,buy
60.6679,53,buy
90.1473,80,buy
73.414,46,buy
88.2966,80,sell
106.923,23,buy
58.1517,98,buy
80.7216,33,sell
81.6634,12,buy
91.7627,92,sell
84.2462,21,sell
68.0931,32,sell
58.387,12,buy
106.699,20,buy
103.546,62,buy
69.8753,45,sell
53.1179,82,sell
91.9893,71,buy
72.1137,54,buy
106.729,92,buy
50.8757,92,sell
72.2334,50,sell
81.5181,34,buy
87.795,80,buy
51.1306,90,buy
53.7127,88,sell
80.6883,49,buy
70.3114,79,buy
93.1446,43,sell
100.943,88,buy
86.5524,79,sell
62.6492,58,buy
98.0401,41,sell
85.8476,91,sell
78.438,18,sell
91.0244,88,sell
64.6124,57,sell
53.5978,32,sell
109.11,26,sell
100.667,8,sell
54.6485,19,buy
71.027,81,buy
68.2993,90,sell
76.5749,90,sell
101.807,22,buy
58.8382,60,sell
85.5356,100,sell
106.76,16,sell
106.78,13,sell
63.4699,30,buy
105.311,76,buy
63.6852,2,sell
54.9774,36,buy
88.2946,69,sell
72.7439,7,buy
64.7987,16,sell
80.3837,49,sell
73.0211,42,sell
81.287,12,buy
94.2854,63,sell
93.2983,10,buy
55.0074,29,buy
91.3024,99,buy
73.3467,43,buy
98.4512,35,buy
55.9342,60,sell
64.8404,78,sell
86.5564,83,sell
66.9071,2,buy
74.3999,37,buy
101.156,28,buy
51.6342,49,sell
76.6277,70,sell
91.9516,44,buy
86.3466,63,buy
52.5268,56,sell
53.5888,3,sell
50.8821,58,sell
64.0634,76,sell
92.5804,49,sell
50.5031,71,sell
80.2572,57,buy
86.5445,80,buy
50.752,62,buy
85.5639,35,sell
61.7382,16,buy
62.3664,95,sell
82.7084,47,buy
82.0027,32,buy
50.0325,73,sell
78.2563,5,buy
73.5972,48,buy
98.5818,31,sell
74.894,43,sell
90.8924,38,sell
60.5838,36,sell
85.8889,98,sell
62.0328,24,buy
96.8582,94,sell
106.762,61,buy
62.0022,79,sell
79.4249,67,buy
68.2188,70,buy
98.4774,25,sell
74.8313,22,sell
85.7331,27,sell
86.7505,33,sell
53.5403,78,sell
84.7202,41,buy
61.0655,49,buy
89.83,94,sell
57.1759,39,sell
75.9307,11,buy
75.7868,65,buy
72.719,26,sell
97.9564,30,sell
55.6828,39,buy
105.201,74,sell
76.9103,95,sell
105.663,33,sell
94.2043,7,buy
93.2383,63,buy
80.9095,57,buy
88.4797,99,sell
108.887,61,buy
67.6163,68,sell
63.0699,67,sell
93.2321,47,buy
71.817,30,sell
83.0603,52,buy
93.0098,63,buy
95.7443,95,sell
109.896,42,buy
64.9391,52,buy
65.0412,36,buy
87.3562,28,buy
105.398,58,buy
70.2113,43,buy
81.6984,38,sell
78.173,72,buy
77.3227,44,buy
86.3575,56,buy
94.628,61,buy
106.375,32,sell
86.0231,32,sell
77.5715,73,sell
73.2219,28,buy
57.4076,27,sell
64.022,62,buy
98.9508,44,buy
66.9354,28,sell
58.6716,76,buy
96.7695,6,buy
78.4859,57,sell
76.8894,83,buy
82.0306,72,sell
71.3369,21,sell
80.8785,55,buy
105.094,43,buy
65.7926,86,buy
81.6131,24,buy
59.7888,77,buy
103.034,62,buy
103.364,41,buy
80.992,53,sell
75.6813,81,sell
64.3519,59,buy
104.946,22,buy
69.5345,44,sell
77.474,44,buy
107.456,37,sell
85.3255,15,buy
100.85,3,sell
103.431,20,buy
53.9284,43,buy
80.3024,9,buy
82.2546,2,buy
89.6466,3,buy
92.9094,98,buy
105.128,27,sell
62.6619,57,sell
109.916,54,sell
60.2622,95,buy
61.8545,53,buy
86.7652,62,buy
82.0848,64,sell
59.7365,48,buy
57.842,3,buy
90.2545,52,buy
81.591,61,buy
77.9504,5,buy
73.9035,16,buy
80.0021,23,buy
100.774,31,sell
56.6297,42,buy
58.4569,75,buy
74.4219,60,buy
71.8512,60,buy
65.2695,26,sell
101.874,100,buy
76.7,27,sell
50.3217,14,sell
101.924,81,buy
94.9974,15,sell
91.165,64,buy
62.9198,63,buy
71.0736,20,buy
56.6338,67,sell
69.5775,33,sell
78.3608,71,buy
71.0535,98,buy
78.5334,25,sell
105.192,33,sell
102.935,5,sell
87.4921,7,sell
62.275,55,buy
55.4393,61,buy
50.6698,5,buy
104.644,51,buy
89.3933,15,sell
66.7387,85,sell
83.6838,86,buy
88.9986,62,sell
66.6764,73,sell
65.1244,40,sell
51.5609,8,buy
99.0068,62,sell
76.4425,11,buy
54.6297,31,sell
99.1821,91,buy
93.541,44,buy
105.199,9,buy
84.6892,86,buy
80.5474,79,sell
101.212,21,sell
51.1078,85,sell
64.323,78,buy
52.1615,96,buy
95.3854,44,buy
69.838,64,sell
50.5628,66,buy
71.1453,89,sell
102.217,41,buy
69.5743,100,buy
94.0752,5,buy
85.7438,68,sell
65.851,25,sell
86.9018,70,buy
97.1964,56,buy
56.5705,13,buy
108.994,90,buy
77.6629,79,sell
107.485,31,sell
98.5062,2,sell
95.4799,50,sell
94.3035,82,buy
70.912,11,sell
60.7995,22,sell
65.0047,2,sell
53.9083,87,buy
52.6244,25,buy
58.454,96,buy
103.08,5,sell
83.0841,67,sell
56.1398,98,sell
57.6068,95,sell
105.642,5,sell
101.423,57,sell
68.206,49,sell
52.8984,61,buy
67.4386,36,sell
52.1273,12,buy
61.1837,85,buy
103.751,33,sell
64.7271,92,buy
86.2675,13,sell
102.879,19,buy
61.7165,94,buy
60.6459,21,sell
93.3305,13,sell
65.8964,37,sell
63.3228,26,sell
71.1917,44,sell
63.3464,67,buy
69.5878,6,buy
89.738,100,sell
87.5474,38,sell
108.203,65,sell
55.6851,63,buy
62.887,8,sell
85.9987,46,sell
109.821,89,buy
103.035,78,sell
80.1805,36,sell
105.474,73,buy
98.3277,87,sell
92.1353,31,buy
63.5093,15,sell
80.5812,53,sell
64.8307,44,buy
92.4624,12,buy
54.5275,4,buy
85.7184,18,buy
100.257,4,buy
99.9507,94,buy
81.8006,56,buy
65.8823,35,buy
66.9475,84,sell
92.8185,44,buy
89.3488,6,sell
106.946,23,buy
77.4064,27,buy
73.7539,8,sell
77.9897,49,buy
95.718,7,sell
78.7039,25,buy
101.915,39,buy
109.214,53,sell
51.5687,63,buy
62.8649,82,buy
88.8226,1,sell
75.3585,12,sell
54.0723,26,sell
79.6238,22,buy
91.6079,44,buy
52.8067,55,sell
98.1123,59,sell
63.8608,20,sell
62.6249,37,buy
59.5574,35,sell
87.2458,93,sell
96.9527,7,sell
59.2466,19,sell
97.9798,75,buy
101.236,65,sell
56.6771,2,sell
87.1676,69,buy
72.1161,62,buy
65.4301,42,buy
86.6447,42,buy
67.8024,37,buy
62.146,50,sell
79.5537,40,buy
53.6295,99,sell
103.583,9,sell
63.8999,79,sell
88.9746,28,sell
107.715,19,buy
60.3265,100,sell
104.665,49,sell
74.8857,49,buy
102.637,22,sell
64.4094,94,sell
93.9448,24,buy
50.3097,81,sell
61.2068,8,buy
75.0591,20,buy
63.5321,66,sell
54.9298,1,buy
74.0747,27,buy
74.5903,99,sell
84.498,31,sell
68.8221,16,sell
50.1611,44,buy
94.5146,99,buy
54.7557,80,sell
83.2156,29,buy
53.9887,93,buy
67.8243,86,sell
104.38,80,sell
88.9454,5,sell
64.155,19,sell
79.6041,31,buy
53.9454,6,sell
103.354,18,sell
57.2326,77,sell
103.951,83,sell
51.9037,95,buy
97.3359,56,buy
71.5379,21,buy
75.899,30,buy
70.9409,56,buy
66.8348,55,buy
87.7676,98,buy
98.5133,36,buy
108.945,46,buy
100.415,55,buy
97.4333,74,sell
54.5629,26,buy
89.5493,16,buy
61.3811,94,sell
108.565,85,sell
84.7599,100,buy
77.3266,90,buy
56.8785,19,buy
91.0975,6,sell
98.1312,9,sell
52.6154,21,sell
74.5993,5,sell
95.7654,46,buy
96.7077,67,sell
107.742,90,sell
100.215,91,sell
77.0153,6,sell
95.5926,54,sell
102.722,17,sell
55.9378,87,buy
67.9382,92,buy
54.4246,64,buy
94.4436,41,buy
85.2774,84,buy
61.5779,69,sell
57.5912,2,sell
81.8183,2,sell
66.1667,58,sell
65.9486,98,sell
50.9901,86,sell
86.9898,15,sell
98.0793,60,buy
97.5113,21,buy
93.3959,37,buy
100.912,61,buy
85.2466,39,buy
86.5795,24,sell
90.9961,17,sell
107.241,62,buy
63.5203,36,buy
51.8695,82,buy
105.835,8,buy
103.187,75,buy
83.2989,100,buy
105.792,48,sell
61.0722,91,buy
56.1536,19,sell
63.1996,89,buy
108.766,99,buy
64.1232,40,buy
92.9888,96,sell
99.9325,63,buy
94.592,56,sell
106.983,65,sell
85.9214,69,buy
98.4827,95,sell
71.2841,37,buy
94.8961,75,sell
77.6867,2,buy
84.5028,76,buy
93.865,10,sell
109.485,100,buy
94.6786,95,buy
108.424,73,buy
73.3974,94,sell
93.0822,41,buy
60.91,2,buy
69.9016,90,sell
58.8192,7,buy
63.9207,69,sell
71.9174,83,sell
66.516,43,buy
97.5491,85,sell
96.2068,35,sell
71.8055,49,buy
72.8849,25,sell
106.016,62,sell
61.7528,65,buy
78.1563,25,sell
96.6974,91,sell
94.7929,93,sell
76.3083,39,buy
109.794,42,buy
64.8467,17,sell
89.5253,36,sell
54.838,35,buy
86.4072,71,buy
97.2519,28,buy
109.143,23,buy
69.4518,96,buy
79.5087,70,sell
64.8708,37,sell
96.7922,100,buy
75.6867,87,buy
57.31,88,sell
63.5671,18,buy
91.4341,99,buy
79.332,39,buy
77.827,35,buy
90.9306,65,sell
100.111,65,buy
105.094,31,sell
92.3634,66,buy
106.468,41,sell
53.2516,71,sell
82.1942,72,buy
53.0982,3,sell
61.1201,75,buy
87.2063,28,buy
97.1225,99,buy
58.5287,27,buy
73.2656,39,buy
88.7278,89,buy
108.714,13,sell
59.2023,89,buy
109.516,20,buy
69.4868,96,buy
69.0397,2,buy
60.9715,87,buy
59.4436,33,buy
70.913,19,buy
100.274,35,sell
54.8896,86,buy
104.125,17,buy
63.484,76,sell
58.8872,22,buy
82.277,71,sell
75.8384,67,sell
107.465,58,sell
54.9006,47,sell
75.4833,100,sell
74.274,24,buy
85.7859,89,buy
105.776,64,buy
102.801,88,buy
61.9521,64,sell
80.4424,78,sell
59.9599,26,buy
76.9613,80,buy
102.88,25,sell
109.802,9,sell
82.4575,54,buy
83.6582,79,sell
89.7426,65,buy
91.4656,35,buy
58.4802,92,sell
63.7022,91,buy
77.5374,52,buy
74.1816,37,buy
83.4998,46,buy
108.736,56,buy
64.6912,39,sell
105.956,27,sell
81.4901,74,sell
108.367,70,sell
59.7974,55,sell
57.7864,89,buy
105.559,31,sell
62.6965,58,buy
64.8094,30,sell
107.638,78,sell
59.2783,57,sell
54.1245,94,sell
54.2506,39,sell
52.5097,58,sell
108.953,100,buy
101.984,29,buy
65.0316,22,sell
85.1699,75,buy
101.85,43,sell
86.326,92,sell
58.7505,62,sell
75.1297,30,sell
83.7324,83,buy
104.288,38,sell
59.7937,89,buy
57.142,74,buy
65.1239,15,sell
60.4957,93,sell
99.3839,5,buy
79.1697,91,sell
60.7138,79,sell
54.5507,43,sell
64.6159,67,sell
99.1985,54,buy
89.6607,94,buy
53.1804,47,buy
62.5059,35,sell
93.7682,59,buy
74.8043,39,sell
106.621,61,sell
95.816,78,sell
73.5287,55,buy
108.343,91,buy
75.8347,62,sell
57.7462,66,sell
72.336,71,sell
58.9236,82,sell
73.3892,87,buy
97.61,29,buy
92.0074,86,buy
94.2028,29,buy
52.7578,19,buy
80.5932,42,buy
106.384,40,sell
63.1828,21,buy
56.6309,45,sell
56.7352,92,sell
105.112,74,sell
77.8958,73,sell
70.1044,86,buy
65.4639,33,sell
77.3842,43,sell
76.5124,31,buy
56.5394,10,sell
107.935,94,buy
78.5167,65,buy
59.5423,100,buy
91.8133,78,sell
57.2193,2,sell
102.63,66,buy
72.7241,47,buy
96.2439,47,buy
97.9085,93,buy
67.4069,56,buy
67.1185,92,buy
62.2712,80,sell
80.1771,46,buy
56.0414,89,buy
97.0123,22,sell
53.9702,29,sell
57.9535,37,sell
74.6061,80,sell
58.3408,39,sell
69.0558,44,sell
73.1153,14,buy
86.2389,59,sell
79.6381,20,sell
52.8655,49,sell
52.2577,56,buy
95.7492,27,sell
95.4414,93,sell
74.0226,38,buy
60.1269,65,sell
71.6448,40,sell
71.8732,55,buy
87.4859,98,buy
85.0712,13,buy
98.2784,11,buy
82.9262,18,sell
72.6558,35,buy
61.2181,22,sell
109.906,39,sell
55.4405,100,buy
107.862,7,buy
88.6103,38,buy
101.733,73,buy
62.7867,94,sell
76.7739,54,buy
96.3929,82,buy
102.961,97,sell
78.0291,74,sell
53.2521,83,buy
109.885,5,buy
102.839,3,sell
61.895,51,sell
98.6073,24,sell
91.9078,15,sell
84.4676,12,buy
60.3445,69,sell
78.9103,99,buy
77.2652,37,buy
91.9843,51,sell
75.7133,98,buy
58.7845,86,sell
70.5749,42,buy
82.3559,78,sell
64.7179,52,sell
76.8173,72,buy
90.8397,42,sell
55.4992,16,sell
80.8608,3,sell
64.1743,98,sell
62.6194,46,buy
81.887,83,buy
58.7998,67,sell
66.6416,55,sell
108.339,53,sell
57.0233,28,sell
75.8517,55,sell
78.0505,94,buy
96.6093,27,buy
79.65,31,buy
66.6784,43,sell
106.639,65,buy
81.5505,13,buy
63.0321,80,sell
81.5885,77,sell
77.8905,16,sell
68.701,84,sell
71.468,59,buy
64.0374,60,buy
68.4062,45,buy
85.4773,47,buy
85.8104,34,sell
73.7426,79,buy
85.5974,26,sell
92.6322,99,buy
70.779,75,buy
73.9042,88,buy
97.7517,11,sell
94.6849,9,buy
106.67,59,buy
61.7362,17,buy
96.4595,45,buy
97.996,67,sell
89.5474,15,sell
64.0615,51,sell
51.8242,84,sell
101.257,87,buy
81.1011,58,sell
96.8571,42,sell
92.5028,63,sell
84.3089,71,sell
91.8735,34,buy
89.3532,50,buy
85.7271,44,buy
56.8951,29,sell
91.4127,41,sell
83.0447,52,sell
96.9454,27,sell
64.9883,15,buy
67.3412,84,buy
93.4428,16,buy
88.75,61,sell
92.083,79,buy
103.066,40,sell
77.5223,24,buy
109.567,78,sell
55.1195,5,sell
55.8735,86,sell
56.768,30,sell
108.304,85,buy
61.9764,29,sell
70.2382,30,sell
108.768,45,sell
72.3821,48,sell
57.4045,11,buy
98.6472,82,buy
80.6838,27,sell
81.9572,11,sell
99.9695,37,sell
104.196,11,buy
73.6554,26,sell
67.8017,57,buy
109.396,11,buy
70.1591,43,buy
99.2062,98,buy
69.1978,97,buy
100.092,37,sell
100.515,19,sell
91.9295,17,sell
92.4144,73,sell
77.1463,73,buy
86.2992,36,buy
91.3694,70,sell
100.722,35,buy
61.9879,25,buy
97.8337,55,sell
74.7898,32,buy
75.756,23,sell
102.044,26,buy
78.5123,63,sell
99.3973,88,sell
57.1788,95,sell
76.5883,51,sell
52.9848,26,sell
73.0967,14,buy
53.9962,26,sell
109.377,42,sell
73.7989,97,buy
72.8794,42,buy
100.03,97,sell
81.3266,11,sell
63.6971,41,buy
72.2433,24,sell
97.6839,89,buy
108.827,9,sell
105.719,55,buy
106.913,43,buy
55.9265,3,buy
90.6979,93,sell
92.2827,53,buy
85.5875,29,sell
82.1131,10,sell
93.7365,100,buy
103.282,4,buy
63.3907,92,sell
58.5753,94,sell
92.6304,55,buy
82.6911,5,buy
56.9396,80,buy
70.2601,15,sell
52.4416,39,buy
69.389,20,sell
71.4786,13,buy
74.8822,63,sell
55.2699,24,buy
80.8319,65,buy
107.591,1,buy
102.285,80,sell
84.3645,45,sell
75.2275,29,sell
102.995,62,buy
105.508,46,buy
79.8915,12,buy
104.137,95,sell
100.306,13,buy
74.519,75,sell
63.872,5,sell
63.1042,39,sell
109.003,64,buy
108.56,68,sell
57.0702,43,sell
87.534,25,sell
51.5442,94,sell
60.9658,11,sell
81.093,77,buy
93.9736,43,sell
71.1475,13,buy
79.6652,35,buy
89.6899,12,buy
50.775,60,buy
106.365,69,buy
54.2328,93,buy
70.4082,34,sell
68.9021,39,sell
99.5367,61,sell
73.7699,63,buy
62.091,74,sell
84.0344,41,buy
105.7,47,sell
80.059,79,sell
87.6876,38,buy
67.7646,27,buy
97.918,35,buy
85.5932,87,buy
81.5748,30,sell
82.6787,10,sell
55.2994,71,buy
108.148,98,sell
100.937,82,buy
102.035,73,buy
51.4885,27,buy
55.145,6,buy
85.2017,40,buy
98.2068,57,buy
95.9519,30,sell
51.1467,40,sell
70.5382,36,buy
95.9857,97,sell
80.3333,89,sell
86.917,35,sell
92.5224,34,sell
101.548,56,buy
102.192,75,buy
61.0878,33,sell
77.4498,2,buy
96.4376,41,buy
79.9422,73,sell
63.9324,29,buy
93.7012,3,buy
102.203,73,sell
105.764,14,sell
87.2317,88,sell
94.2932,86,buy
106.933,40,buy
59.5753,48,sell
58.4649,76,buy
58.0545,88,sell
102.214,27,sell
104.938,80,buy
107.097,25,sell
82.8112,37,buy
104.777,60,sell
97.4609,51,buy
76.0754,27,buy
102.371,15,sell
102.586,91,buy
64.1004,82,sell
71.5366,3,buy
99.2795,95,buy
75.7891,82,sell
103.317,91,buy
77.1897,12,buy
99.2196,16,sell
79.1412,94,sell
98.9839,82,sell
96.3931,78,buy
104.02,87,buy
109.971,67,buy
79.2044,89,sell
52.9479,60,buy
58.4001,63,sell
75.3442,12,sell
98.1521,79,sell
79.8602,14,sell
65.7948,49,sell
62.8182,63,sell
67.3602,14,buy
100.55,2,buy
105.668,91,sell
107.506,22,buy
62.5641,14,sell
93.2528,15,buy
52.9577,13,buy
52.4413,19,buy
80.3623,98,sell
94.967,29,sell
81.8482,3,buy
59.2507,34,buy
51.2949,71,buy
56.4904,20,buy
61.3089,73,sell
100.599,96,sell
94.8468,74,buy
89.8256,51,buy
69.0491,67,buy
90.8501,5,sell
86.0843,4,sell
96.4675,26,sell
60.5453,90,sell
52.9917,55,sell
95.6123,59,sell
71.7932,1,sell
77.1672,16,buy
105.482,95,sell
105.698,16,buy
82.5179,4,buy
100.491,76,buy
99.888,69,sell
62.5282,81,buy
70.595,26,buy
90.2044,64,sell
82.4828,65,sell
62.1098,39,buy
100.75,43,sell
69.6814,9,buy
77.9341,2,buy
59.2084,49,sell
64.9037,22,sell
55.8332,41,buy
103.68,28,sell
94.3675,13,buy
55.3278,100,sell
50.0039,54,sell
59.842,76,sell
68.3807,49,sell
99.2847,19,buy
95.4354,65,sell
90.6503,9,sell
89.8305,14,sell
105.188,63,buy
59.8693,91,sell
63.7785,53,buy
101.975,85,sell
91.8118,81,sell
80.337,33,buy
108.98,49,sell
91.1913,59,buy
65.4025,67,sell
93.8371,83,sell
89.1893,90,sell
66.3102,23,sell
80.0496,12,buy
52.715,44,buy
61.8369,31,sell
93.107,49,buy
101.336,43,buy
54.0845,19,sell
88.1106,78,sell
62.7056,12,buy
53.9105,39,sell
79.1157,52,buy
62.7713,68,buy
99.1516,44,buy
59.3147,58,buy
109.706,96,sell
